address,version,token0,token1,decimals0,decimals1,fee
0x69363C945F63285a56Fb9a3c5a8Bd9AE0dE0e65b,3,0x9Ac6D8CdA7A707B50B76e97c0B24C40106cD1209,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xe08217929a8Fa6Cb5ef6FfAC8D4F10c66f63d14a,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF87672896cACa307f0c5dF102c8Fc847fe870B10,18,18,3000
0xC3a3B908A258Bf8Cd531337d282f7CE6cb79CbE2,3,0xbaF861D2474b7b61265BDfD4aa4cFD9B6aa9748D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,10000
0xC24653baB32D2fC971fc126154a43e16CcDBB086,3,0x2eCBa91da63C29EA80Fbe7b52632CA2d1F8e5Be0,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,10000
0x5528cdB40C50A0E9a2E3b2FA0Bf45d91D2e55027,3,0x24F3035F068ac04ed039A7Fa70EBcCB9aA28faEd,0xd64820317D3Ec0Caf139B69Ff77A4bCA5a26B020,18,18,10000
0x0B8214109F2f25DB09a8C47F3BB9cD303dF12E62,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xEFD7e0d0CFf3cd68d7e69eCFe832534C0a0CFD45,18,18,10000
0xa4Ca6E5654c1530dE4CfD175e19562D93F6B0DFd,3,0x8aF766Fb9D78385BF9d50b141f6F9A4470cd2730,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xF9D811A043758A83B84d633E8b1cC263353C3a26,3,0x2ea651456Fa32Bda44Ad20D51B03e2AFF69243Be,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xe8A26f21dCA1d120893cd02Bc2fcAB007A7f176a,3,0xb5eED2FEbBA7d48aa165Bb12CB946743ba26685F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x551d3Adc19c34Edf4e25f2752427ebEa8Def14fE,3,0x6552Cf3e5807Af991C400B1Bb9D4930FEbcCe220,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x26873f5A2C8CF57035CC576a783Ea8fE036B5621,3,0x987c1f22ceF1390cC6337558C710fA38184fd3B1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,10000
0x820B5643a78572660586651C963BF39Cf8EeFE16,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc2c97D0De6580A46A405199A2B0caa980BcFB2ae,18,9,500
0x3eB8adeb800B3CB46C17eCeBB861FC5cd31C174F,3,0x3486b751a36F731A1bEbFf779374baD635864919,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x413b383D70c77DB6F3a73144D032CEC51be6D7F6,3,0x7fcDdcBEDC503cEC2383e03DE7221E0886C0F3ec,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x98F3e63deFA00753AFA9b8C2f5607BA6637F1B81,3,0xA71ae3Db850941bC0eb9C02dA36d512790eD8f7a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,3000
0x5A49caa4a05A7f5612C1c862F0cdFfE8AE2C3e5d,3,0x84c76e0718B4adDa480CE8a5aB4412E466578F3D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x5B7f707aBF0e16AF4b08cc88fC46A9A893EFDBce,3,0x8577765146a06ce775F2Ef8B8391A8Cf11B0E21e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,10000
0x1c809e9578B03c96B70844B4A479b82AD1e14a5b,3,0x283bbF1B67716fd722Ee42e4BFD4A4b50152DD79,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xeAF202c2A09F377Eb79843b211bB784814C0898B,3,0x122FFF84817F6670609CF571b6b4168Db429b6d3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xE02938De72A4B50E79156A69961f6312c943bF7b,3,0xAd3Dc28AFA042fdB89961c328D8147B1cc25beDa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x3a0243a3e0F947B285713A3B59625287728cE66D,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xFD73B2567ef98CF1A9Bfff3fe226014C7bab3908,18,9,10000
0x42965Ce50Dc32Ac7E047da4f6a3CcCC3283f6F54,3,0xA1c305Cc0fFE1250Bf02Ac7C5D26393Dc0EB9e39,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x3fb1646f5988E0Bc756fdABe09DdAd5A9c0B9e7F,3,0x86715A143ede88b42F3E0d606B405ECfe9E64323,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,10000
0x59e3B9457dB0b70e460538A0c2F1a00100C2116A,3,0x1A1117A0ecD463E6b0a963d7f910763bF11caa77,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xFEAEe03E1EC866a86D2EFdb579233bd64C187A0A,3,0x667fdb6D87463B65f14D77d1626012B9281924A1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x8DFAE20454115cE8CD492b262e90D845BA82236F,3,0x7E879E4BfA225601619713A1Ddd76564533Fbc5B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xd1cE011AA7265f2586826528B8174f4e47011902,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCe36248415AB71c131FC277B4857Bc878c2A5BB8,18,18,3000
0x7406511DFf9C5982dc6ef3d32bFB6a232Ec02d96,3,0xb5E0C22847C3AEa7af97788Ed930AD2F7EDEBd44,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x82011dd6100F1e3aAFEBA8da27c59938E43e7347,3,0xb2307aAfD2cA79682f123647FF6FCD272506300a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xB2426f5191D4daFada5a4B9386958B8e69809A80,3,0x5873925aA30a48feeaeDdaB26Da13CE05bf93223,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x337D4B8c3D5A947725011F898fAdAa6d60394663,3,0xa842752cCC6C6ec004A59450ac248990cEE41120,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,100
0xB13B78CA107B770db9A61122E7765398790Ae6cB,3,0xBe9895146f7AF43049ca1c1AE358B0541Ea49704,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,3000
0x18E7d8be6255b4Cb0bd4A8e0323EE37CC58CAae5,3,0x5509D87d4E6032e97d20F9101Ea74847B0623eC3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x8a94bdec114ffAEcD6bABf5102f92241eC0b9693,3,0xa232c1125602D44e2d51D6352b9a6B5e010f52c2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xf8B46DCdf0CD64CADeAd2C2212EA7164CfE017C2,3,0x1523d81FD89351D457Db0886767359E58A0F2F29,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x05e31932f5101d84e81421212C3dC607124cC90e,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE637202F7972bd389a9F3cC9Fe9eBFa82d6eAfe0,18,18,3000
0x32105Af540eB43491cc6102568Bf6d27056B1776,3,0x24F3035F068ac04ed039A7Fa70EBcCB9aA28faEd,0xe2Ac4D20862EABe623E9Ee07AE854d7cB9d3FD6D,18,18,10000
0x3f55C9bf5Af9d00762BE86FA785865f6d1a77E65,3,0x936B30Cf66DD8d69A3a2543A7fde2b5f9250016b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xb7241a15B90AAdF7e9251C9bcD7e7Fe2A8Fb941b,3,0x7D0a2DC6eF5DE6453911Ed01D677682c625E977e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xA00BdC96e0461d83439daeC76E332078A08E1dB5,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfF56B0D5EeFAD5181a602710B1C4CC4024C1886B,18,18,10000
0xa11308D05A62C9B587b512e56eAF718c40EA6A81,3,0xbE69674942087e3FC6992De590C679687B85F1be,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,3000
0x69d913c946D432150B7E9Ee7BC8D3e2A08943679,3,0xbffE41688bD3DdbbDF5c33e8f961Cb008F8aC05f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,10000
0x8818dba784558b32214240f9f5Cc77e589DFd3fd,3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xAC176d9e75384F7d71275bb9D5265281CC0Dd284,6,6,500
0xdeee9D57D67cfC21D91823EFa2f7b7b4fF5D2656,3,0xAd83Db45f3de9592b36bbF2826D0dA878A7E0BCD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xF9431FB19c73Da90FA237D17d2E6ED7967b7b983,3,0x5290F523633D2D53ea0bD2CdaD9a89f0f22b462F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x5533c5597C02F7C7513B23a53145b320364AFBdb,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd542390757837A45D99FbDDB36e4f0F7f8C0D767,18,18,10000
0x3f8B8bdf5dfEEd8f26dc87a4a7A148EAA58c62E6,3,0x61035de9dA71c974Cd0F94d6cacb9a7d9b69cF44,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,10000
0xf0E7bC1ed9FfF0dC8E8c9bb3309aE1E0578562Db,3,0xAd83Db45f3de9592b36bbF2826D0dA878A7E0BCD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x91876377A9e22797F00AC2b182df31F12b6b33F5,3,0xB10FAB609FA79a394E54A7E506f618530631CA89,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x41577f0cF4503FB4D65D7816A86837B489560777,3,0x6ac85b5698190a3b868f5D546bc50bF12C386094,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,8,18,10000
0x649E14b78ba8b5860f0FD5E17a526FB070085354,3,0x544613F087aC194ABa134Be08F9c699c0050ebD1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x7DAe6FbA31A261dcB43534669bc9048131B10B1E,3,0x448f9A8B0888F5Dd04ab61551f5Ff20c756E1D8B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x0a41DBF47a74b9d3902E9d75f0e9D23ed1F69B79,3,0x095E28aC00908BcbFF0a8293B80253Aa22e3596F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xC792A4e2730588740510926c46ECfacFd77727BD,3,0x690C6ADB10e5511D5fE6f17a2DB4c1D5Be77bCAb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x4A023Db88165Afb0F6b7BC537463e08e135B7434,3,0x1c01DC1E6a8Ccef72548b579f6213e8c0abFEc37,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x1B665790A27110df4E3a6fcB4a2EF8f610E1eb57,3,0xBE2A331cfbA489C4E9A4a7cEa1137694889930f0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xD18De350506ff6398D45f934eeEbe2eB64e2C4b7,3,0x0d47812E6DDF135eA31cdc79Dc2c9B581E861E85,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x20ec3CE83C3ac8b359f642b0893800cd4204E6E0,3,0x6f49694827d46A14Baf2a7b1eAC3e6eB3526A84f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,10000
0x8577b2a2d25AEa4dC0Aa00576B91079eaf27Ebb5,3,0x42A72445554b625979316795A56d0EE6B222bd17,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x7803cacfeb53Ea5271F0A24BcA151598E9478F3F,3,0x3440AB423ee3dA4E74C439d3Cfe601240B4BC5ea,0x4F12b604cAD9f61809BEd483d137a9A638188238,18,18,3000
0x4eBeDC8EbA125524EfE29a89C2c0E294d31F3625,3,0x526F0603a845E4C324d5c40888f109F1c3633828,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,500
0xB1FcBA1ec68e0dAf30183a407016657762D015c8,3,0x3440AB423ee3dA4E74C439d3Cfe601240B4BC5ea,0x526F0603a845E4C324d5c40888f109F1c3633828,18,18,3000
0x23Da975Ca493C43466FD8Fca1B0AFF54643E9Bc7,3,0x3440AB423ee3dA4E74C439d3Cfe601240B4BC5ea,0xC786B66F7F72e5e682B380892F2f103B69b9Bdb3,18,18,3000
0x016883422D75e41Cb91d0Dc19D742a73233F34a3,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf851734e9dfeD708beF4b58E788b673FD9C0cadF,18,18,3000
0x85A1E1445c649F6ac54fCf4A7e67fDa477fd81F5,3,0xb1D5a03D2FF72F7f226372C4B2fA7B50cD9D7910,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x08E8Ef2B61323F4E0F427285eB2f8CF69BB707ba,3,0x1ADC5A45c4eA4431C1d7C694617Fb018521a1E9C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x4B78ef3cc689c486dd8d1250b3D2F82FFa9beE9E,3,0x17Bb9F3572d0C69E017dcd048eC7304EEcC981c8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x28D9eDD2B6Bb764d7C5b9c7b88299DE8CFf80876,3,0x27565cb82d8deaD74AfD00629Fda78731fa681BA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,5,18,10000
0x759DBBD29F06764560b34eAe01ca7F48831A9Be1,3,0x85225Ed797fd4128Ac45A992C46eA4681a7A15dA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x874f903003dec4639e22cbeBff6e8295c80842a7,3,0x85225Ed797fd4128Ac45A992C46eA4681a7A15dA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xa80DEBaA7c7f05f7D4F4d5d3C4fAD5c3de653b7b,3,0x4D79DD2B97492C415748dB3e57E0721B7a75b1Bb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,10000
0xC33Cd2771DA348E30bE7b74844565588a790C3Da,3,0x97d983137bD2ddfDd27430F4156F2E041b51fE70,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x9f099A1Cc25E0C36F03A890450FB5d37f8fa7AE5,3,0xa8F06294878D42E5C7a3498F4FE92A10D17dbCf6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xBD75570F3DF756DA43367288A5313F48A7167f07,3,0xaE131C8513476E1e0718376bA518aE526e99ABe7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x101f780a1E87e99e93bBD53DE5C16136cfC2dC75,3,0x5B7533812759B45C2B44C19e320ba2cD2681b542,0xd3E4Ba569045546D09CF021ECC5dFe42b1d7f6E4,8,18,500
0x35599429872ba0E08ffF0d0f556676a062E11039,3,0x3440AB423ee3dA4E74C439d3Cfe601240B4BC5ea,0x526F0603a845E4C324d5c40888f109F1c3633828,18,18,500
0xF96A3cE3aD46179173ECC86b388e8b77ee9e93e6,3,0x3440AB423ee3dA4E74C439d3Cfe601240B4BC5ea,0x79088db884A08b9BA9B11044821000d398Ae32cc,18,18,3000
0x375783d7AECBD6a68b6CF78b03255Dff5FF2F72a,3,0x5B2842cbf596770501464b24353c099004870CDC,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xfdD62e4763bEAa9D59e7eab6b7190Cee610E3847,3,0xBafFd918235c33c84dD11a13797c1EA3CdfF7bff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xA44C65f9521F48ba5ADC72E80fD0D07d25bC105c,3,0x178c820f862B14f316509ec36b13123DA19A6054,0x4a220E6096B25EADb88358cb44068A3248254675,18,18,3000
0xE4f8d22af726FF66530Af07dA1925642613a37AC,3,0x7B4654AEB1Abc70e210ACF6325b579611a0f8188,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,100
0xc3402f857eE2e73C63dedb30F7Eadadea93d260B,3,0xa664ddF9cFC760022001e7A9C31c0881Df96960b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xf17b9D88DF7bE4f0B139D7a4d033833c65ad4BB5,3,0x50e9a0ff9907dB39A7F62a942fdeD5273b4ce8f4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x115bc7dbc65c2d9Fa3E082C039Cb163e511DF369,3,0x16de2BF00F543829843EBa2a8C3E2d256EBCd249,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x96F31852374c1289B3aEB42E72A32FbFF9ba4f54,3,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,8,18,3000
0x261D53F3CD0B38DAbBAB252DCc8adEAA8C67bCbA,3,0x6982508145454Ce325dDbE47a25d4ec3d2311933,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,18,6,3000
0x9990CEae74416b0aA0Ff950B42906B5e576b06b5,3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xFC4EB70fc13f5F25f67938cD4249B8C450E50C3c,6,18,10000
0x7DD56BaFf61557086160950C508c72911Be29814,3,0x6982508145454Ce325dDbE47a25d4ec3d2311933,0x6B210d695CB852A4A380f149FbC311Eb8e73fdc8,18,18,10000
0xB4001E03C72b0DC41C4EDA80B56e1ee9d64304a7,3,0x48DB0DE4FeD4b978C1AeA882bc8D9bf94b15a3B7,0x949F8214A37929ea9C89971F7F2249e0c9B46304,6,6,500
0x67a68532f8a6154e857F8ecE0f0336B08C8e8441,3,0x51369F62a8E390a2E94F17023AF98e16BcDaD648,0x949F8214A37929ea9C89971F7F2249e0c9B46304,6,6,500
0x3585124EC44bb21D91207646939Fd3e22465467D,3,0xAd61DfA723d1F4cF7b7DCA07b3387a648FBE61a9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xAdb7218142bD1ad0400df9ccAaD23d782F908f42,3,0x5Aa9B98359a2586167f70b39d1deB1609364DC0F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,100
0x59B88e4fDa443b9e10A2a172AF4b8faCeB28F7e6,3,0xcccCb68e1A848CBDB5b60a974E07aAE143ed40C3,0xD5d86FC8d5C0Ea1aC1Ac5Dfab6E529c9967a45E9,18,18,10000
0x4593b5319b0b9Ce5C29683FcB9753c8f6000DD67,3,0x71feA92A2148395440192165217b349cC90FDB69,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x764ce7946E9B41528DDeAA73763b560798fC7A2E,3,0x38B9D5a979E1ca3acFC16e38F8f5F0D3871070e2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,3,18,10000
0xcd62Ec66A9043E31c19b15D211bE55696525e8ce,3,0xA146C6904203C3DD066Aa88e0CA448bBBb7379AA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xFb3AE70964BF53F16cCD50D584E26E873a1c9f7F,3,0x29cC93Cd3f530db2ea17Bf353877E04Bb4A8B178,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,3000
0x487d722095ad0966798A75dEAABEccaEE1498c49,3,0xd282fE2Af8A76f6AC43947c6279134A07a7a398b,0xf93f48847f33cDE1e40257671e866D077054D7aE,18,18,3000
0x4C4B6985ea048cD4D6B3574B5B30B4a09FEb9360,3,0x774D16dbDfEde0685C873CF16Ff2805338B6A30D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x02DEd65F213c13FA6C3b66aEDCF8ECB85FCA137F,3,0x6a3A92E333C40FcF11e3eA39CbA596e033e07a99,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xb91C1a2C26Aad74C26fc460E6f4B8A10F75d2DF8,3,0xa9ac9b6B3BdF17E60f2AbcCEb909f89Dad9F73fA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x1De009459c66Fa1F24FE247CA4004ce878E107d9,3,0x519C1001D550C0a1DaE7d1fC220f7d14c2A521BB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x188e3AE93F57fDa810846AcB3792984BD39Be02b,3,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x40FD72257597aA14C7231A7B1aaa29Fce868F677,8,18,10000
0x27b627c5cDFc2f661022F9094D5f438e369ef8c7,3,0x6982508145454Ce325dDbE47a25d4ec3d2311933,0x6B175474E89094C44Da98b954EedeAC495271d0F,18,18,500
0x6CC6F5Db21c822Acf6cAa9BeC8f810e587a2fC97,3,0x544613F087aC194ABa134Be08F9c699c0050ebD1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,500
0x4f32CE386c4c0e35278057DC8B71eE9d1bbc8120,3,0xb1674998358E20Da982aA5CdEb44A7Fdf80B93Cb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xa786568aa87fFB8AAFD1E532B66909eeb8D79399,3,0x6982508145454Ce325dDbE47a25d4ec3d2311933,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,100
0x6cf16f12D86fa4C354b473525D4e87509eE9946F,3,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xe245CB63B1aBdb46eB4F334B11750D145998A141,6,18,10000
0xb090aDA781fcf0954a5490aDFB30b427005f8F4b,3,0x9f57e109118f223d77Dfb59DF1828F35a6Cb887A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x30c011755379FEBA23671cCaF2fb2e3767a1A33C,3,0x5Aa9B98359a2586167f70b39d1deB1609364DC0F,0x6982508145454Ce325dDbE47a25d4ec3d2311933,18,18,100
0xaec207a295ecd06ac1B6019859D874D1860657B8,3,0x66955b36f729564F12eB59444d15Ef914b42536a,0xD1cdB25428bF06f52bfe3af777C9B1e848f08A37,18,18,10000
0xa86F3c1548B09ED7862cA5d9255E3b19b7a35233,3,0x6F64801EdFed336EeCC8D042D263E1181F4A83F3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xb10e0bc1A65703F1c61F5e456f2D0e16cCb1FA22,3,0x89022279450B77380F94408F111f7C37B6b7919e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xC390E0D1F547669d6467018fa3e75C5aC2C76b45,3,0xA75D083e08EAA52B3e95FC64f77d5F252d14CFfa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x329E0EB5803120af2619a43145661C2b52af11e2,3,0x62aBdd605E710Cc80a52062a8cC7c5d659dDDbE7,0xf69f47db2782aE124B5D5802c8F9BA87A8bFbcfe,18,18,500
0xAc377280d129b1774957534eC35005C52A259635,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD329ea02DE808360ef861A30174988c687758805,18,18,3000
0x06483630d7B38e5CFd0d26043eBb80cd91D6593d,3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xD041B8A38214be632a779E1f391fDf86b8841960,6,18,10000
0x6b6643c0AaB5A93332F6dfdfC70DF15fB3054554,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc8bd768221Fc4CC55E85780d390bDFe33e823f97,18,9,10000
0xc266f654e254f886BF672C17f981dB7FEaF9659F,3,0x0ab87046fBb341D058F17CBC4c1133F25a20a52f,0xc55126051B22eBb829D00368f4B12Bde432de5Da,18,18,10000
0xD77e96c8B7EFEc0369a3787b6B6cDEeA1ab40e17,3,0x7e96cdC052F0E9add194d29Dd1369DCB5e1C6075,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x7426274e92478C7bA306a48B46a6fbefcE6c7099,3,0x511686014F39F487E5CDd5C37B4b37606B795ae3,0xC7a2572fA8FDB0f7E81d6D3c4e3CCF78FB0DC374,18,18,10000
0x88dA56E859C6aE57Bd4A53246C8d0BDE0d1ce605,3,0x91b08541C278F70cFB64348c10Fc77D494D1a11F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x93E92a282C49f60453f8d52E1d56a66f21944D24,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xda8263d8ce3F726233f8b5585bcb86a3120a58B6,18,18,10000
0xd316CAC891ad9748225D9017F14bffa77aF83FA3,3,0x886e8CAECddcfC37C1a95b270c123Fc64F70beB0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,100
0xdb7b30Cf3e436bd6CD33623339e4E6cdf92a9408,3,0xA2e123dC38F1899a9d9515c65036690854cB184B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x292f19b88D7110D249B23E393f8D0D35c7Cf20e0,3,0x51cB253744189f11241becb29BeDd3F1b5384fdB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x2b5B5154d159dC42107b3C606bE045310e4Db441,3,0x511686014F39F487E5CDd5C37B4b37606B795ae3,0x7f4c5447af6A96d8eeAEE1d932338cFc57890dbD,18,18,3000
0xEb874F0B7E13e342eE4909f54B43Fd3cEc39174e,3,0xac126c8CeF047b7b5ef085ef2C580E8E7C7b6bcF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,500
0x04b130ae8A0360eC90c9a3e47848E7273464B64E,3,0x3DD65E33f2E6A921c0A378c0c18b400f353389E2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,100
0x2703E95e9A50600Dac163FB174715eaB61b12c48,3,0x5Cf04716BA20127F1E2297AdDCf4B5035000c9eb,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,18,6,3000
0x4e5f14DD8933424924BA47B9326F13a6ECc7E6b8,3,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,0x5Cf04716BA20127F1E2297AdDCf4B5035000c9eb,18,18,3000
0x05c0957028FD014CAFD9575B1c398B5d8aC8DCb1,3,0x7B6619a55Aa31BD50FEc0cCcc3AFF3EE2d7c9097,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xa12f97DD20cb9cF4BD46D80F35E3835608860912,3,0x28F97D2E062cBeD4a8C03C75Cf1256d27b7efDBF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
